physical_identity,client_id,filename,repeat_id,class_id,concentration,window_start_s,window_end_s,parent_role,strict_role,inactive_reason
C4|B4_GMe_F030_R2.txt|2|3|75.000000|85.000000|95.000000,4,B4_GMe_F030_R2.txt,2,3,75.0,85.0,95.00000000000001,test,test,
C4|B4_GMe_F030_R2.txt|2|3|75.000000|90.000000|100.000000,4,B4_GMe_F030_R2.txt,2,3,75.0,90.0,100.00000000000001,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|105.000000|115.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,105.0,115.00000000000001,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|110.000000|120.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,110.0,120.00000000000001,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|115.000000|125.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,115.0,125.00000000000001,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|120.000000|130.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,120.0,130.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|125.000000|135.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,125.0,135.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|130.000000|140.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,130.0,140.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|135.000000|145.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,135.0,145.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|140.000000|150.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,140.0,150.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|145.000000|155.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,145.0,155.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|150.000000|160.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,150.0,160.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|155.000000|165.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,155.0,165.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|160.000000|170.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,160.0,170.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|60.000000|70.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,60.0,70.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|65.000000|75.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,65.0,75.0,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|75.000000|85.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,75.0,85.00000000000001,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|80.000000|90.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,80.0,90.00000000000001,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|85.000000|95.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,85.0,95.00000000000001,test,test,
C4|B4_GMe_F040_R1.txt|1|3|100.000000|90.000000|100.000000,4,B4_GMe_F040_R1.txt,1,3,100.0,90.0,100.00000000000001,test,test,
C4|B4_GMe_F040_R2.txt|2|3|100.000000|100.000000|110.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,100.0,110.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|110.000000|120.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,110.0,120.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|120.000000|130.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,120.0,130.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|125.000000|135.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,125.0,135.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|130.000000|140.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,130.0,140.0,test,calibration,
C4|B4_GMe_F040_R2.txt|2|3|100.000000|135.000000|145.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,135.0,145.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|140.000000|150.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,140.0,150.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|145.000000|155.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,145.0,155.0,test,calibration,
C4|B4_GMe_F040_R2.txt|2|3|100.000000|155.000000|165.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,155.0,165.0,test,calibration,
C4|B4_GMe_F040_R2.txt|2|3|100.000000|160.000000|170.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,160.0,170.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|65.000000|75.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,65.0,75.0,test,calibration,
C4|B4_GMe_F040_R2.txt|2|3|100.000000|70.000000|80.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,70.0,80.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|75.000000|85.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,75.0,85.00000000000001,test,calibration,
C4|B4_GMe_F040_R2.txt|2|3|100.000000|80.000000|90.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,80.0,90.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F040_R2.txt|2|3|100.000000|90.000000|100.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,90.0,100.00000000000001,test,calibration,
C4|B4_GMe_F040_R2.txt|2|3|100.000000|95.000000|105.000000,4,B4_GMe_F040_R2.txt,2,3,100.0,95.0,105.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|100.000000|110.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,100.0,110.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|105.000000|115.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,105.0,115.00000000000001,test,calibration,
C4|B4_GMe_F050_R1.txt|1|3|125.000000|110.000000|120.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,110.0,120.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|115.000000|125.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,115.0,125.00000000000001,test,calibration,
C4|B4_GMe_F050_R1.txt|1|3|125.000000|120.000000|130.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,120.0,130.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|125.000000|135.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,125.0,135.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|130.000000|140.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,130.0,140.0,test,calibration,
C4|B4_GMe_F050_R1.txt|1|3|125.000000|135.000000|145.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,135.0,145.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|140.000000|150.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,140.0,150.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|150.000000|160.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,150.0,160.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|155.000000|165.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,155.0,165.0,test,calibration,
C4|B4_GMe_F050_R1.txt|1|3|125.000000|160.000000|170.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,160.0,170.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|60.000000|70.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,60.0,70.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|65.000000|75.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,65.0,75.0,test,calibration,
C4|B4_GMe_F050_R1.txt|1|3|125.000000|75.000000|85.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,75.0,85.00000000000001,test,calibration,
C4|B4_GMe_F050_R1.txt|1|3|125.000000|80.000000|90.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,80.0,90.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|85.000000|95.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,85.0,95.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F050_R1.txt|1|3|125.000000|90.000000|100.000000,4,B4_GMe_F050_R1.txt,1,3,125.0,90.0,100.00000000000001,test,calibration,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|110.000000|120.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,110.0,120.00000000000001,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|115.000000|125.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,115.0,125.00000000000001,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|130.000000|140.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,130.0,140.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|135.000000|145.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,135.0,145.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|145.000000|155.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,145.0,155.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|150.000000|160.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,150.0,160.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|155.000000|165.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,155.0,165.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|160.000000|170.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,160.0,170.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|60.000000|70.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,60.0,70.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|65.000000|75.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,65.0,75.0,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|70.000000|80.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,70.0,80.00000000000001,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|75.000000|85.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,75.0,85.00000000000001,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|80.000000|90.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,80.0,90.00000000000001,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|85.000000|95.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,85.0,95.00000000000001,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|90.000000|100.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,90.0,100.00000000000001,test,test,
C4|B4_GMe_F050_R2.txt|2|3|125.000000|95.000000|105.000000,4,B4_GMe_F050_R2.txt,2,3,125.0,95.0,105.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|100.000000|110.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,100.0,110.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|105.000000|115.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,105.0,115.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|110.000000|120.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,110.0,120.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|115.000000|125.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,115.0,125.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|125.000000|135.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,125.0,135.0,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|130.000000|140.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,130.0,140.0,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|135.000000|145.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,135.0,145.0,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|140.000000|150.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,140.0,150.0,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|145.000000|155.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,145.0,155.0,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|150.000000|160.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,150.0,160.0,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|65.000000|75.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,65.0,75.0,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|70.000000|80.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,70.0,80.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|75.000000|85.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,75.0,85.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|80.000000|90.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,80.0,90.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|85.000000|95.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,85.0,95.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|90.000000|100.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,90.0,100.00000000000001,test,test,
C4|B4_GMe_F060_R1.txt|1|3|150.000000|95.000000|105.000000,4,B4_GMe_F060_R1.txt,1,3,150.0,95.0,105.00000000000001,test,test,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|100.000000|110.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,100.0,110.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|105.000000|115.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,105.0,115.00000000000001,test,calibration,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|110.000000|120.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,110.0,120.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|115.000000|125.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,115.0,125.00000000000001,test,calibration,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|125.000000|135.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,125.0,135.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|135.000000|145.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,135.0,145.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|140.000000|150.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,140.0,150.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|145.000000|155.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,145.0,155.0,test,calibration,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|150.000000|160.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,150.0,160.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|155.000000|165.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,155.0,165.0,test,calibration,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|160.000000|170.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,160.0,170.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|65.000000|75.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,65.0,75.0,test,calibration,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|75.000000|85.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,75.0,85.00000000000001,test,calibration,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|80.000000|90.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,80.0,90.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|85.000000|95.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,85.0,95.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F060_R2.txt|2|3|150.000000|90.000000|100.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,90.0,100.00000000000001,test,calibration,
C4|B4_GMe_F060_R2.txt|2|3|150.000000|95.000000|105.000000,4,B4_GMe_F060_R2.txt,2,3,150.0,95.0,105.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|100.000000|110.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,100.0,110.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|105.000000|115.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,105.0,115.00000000000001,test,calibration,
C4|B4_GMe_F070_R1.txt|1|3|175.000000|110.000000|120.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,110.0,120.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|120.000000|130.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,120.0,130.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|130.000000|140.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,130.0,140.0,test,calibration,
C4|B4_GMe_F070_R1.txt|1|3|175.000000|140.000000|150.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,140.0,150.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|145.000000|155.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,145.0,155.0,test,calibration,
C4|B4_GMe_F070_R1.txt|1|3|175.000000|150.000000|160.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,150.0,160.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|155.000000|165.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,155.0,165.0,test,calibration,
C4|B4_GMe_F070_R1.txt|1|3|175.000000|160.000000|170.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,160.0,170.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|60.000000|70.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,60.0,70.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|65.000000|75.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,65.0,75.0,test,calibration,
C4|B4_GMe_F070_R1.txt|1|3|175.000000|70.000000|80.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,70.0,80.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|75.000000|85.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,75.0,85.00000000000001,test,calibration,
C4|B4_GMe_F070_R1.txt|1|3|175.000000|80.000000|90.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,80.0,90.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R1.txt|1|3|175.000000|90.000000|100.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,90.0,100.00000000000001,test,calibration,
C4|B4_GMe_F070_R1.txt|1|3|175.000000|95.000000|105.000000,4,B4_GMe_F070_R1.txt,1,3,175.0,95.0,105.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F070_R2.txt|2|3|175.000000|100.000000|110.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,100.0,110.00000000000001,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|105.000000|115.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,105.0,115.00000000000001,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|110.000000|120.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,110.0,120.00000000000001,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|115.000000|125.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,115.0,125.00000000000001,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|120.000000|130.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,120.0,130.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|130.000000|140.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,130.0,140.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|135.000000|145.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,135.0,145.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|140.000000|150.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,140.0,150.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|145.000000|155.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,145.0,155.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|155.000000|165.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,155.0,165.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|160.000000|170.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,160.0,170.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|60.000000|70.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,60.0,70.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|65.000000|75.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,65.0,75.0,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|70.000000|80.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,70.0,80.00000000000001,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|75.000000|85.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,75.0,85.00000000000001,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|80.000000|90.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,80.0,90.00000000000001,test,test,
C4|B4_GMe_F070_R2.txt|2|3|175.000000|90.000000|100.000000,4,B4_GMe_F070_R2.txt,2,3,175.0,90.0,100.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|100.000000|110.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,100.0,110.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|105.000000|115.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,105.0,115.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|110.000000|120.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,110.0,120.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|115.000000|125.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,115.0,125.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|120.000000|130.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,120.0,130.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|125.000000|135.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,125.0,135.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|130.000000|140.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,130.0,140.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|135.000000|145.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,135.0,145.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|140.000000|150.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,140.0,150.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|145.000000|155.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,145.0,155.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|150.000000|160.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,150.0,160.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|155.000000|165.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,155.0,165.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|160.000000|170.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,160.0,170.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|65.000000|75.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,65.0,75.0,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|75.000000|85.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,75.0,85.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|80.000000|90.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,80.0,90.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|85.000000|95.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,85.0,95.00000000000001,test,test,
C4|B4_GMe_F080_R1.txt|1|3|200.000000|95.000000|105.000000,4,B4_GMe_F080_R1.txt,1,3,200.0,95.0,105.00000000000001,test,test,
C4|B4_GMe_F080_R2.txt|2|3|200.000000|100.000000|110.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,100.0,110.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F080_R2.txt|2|3|200.000000|110.000000|120.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,110.0,120.00000000000001,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F080_R2.txt|2|3|200.000000|115.000000|125.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,115.0,125.00000000000001,test,calibration,
C4|B4_GMe_F080_R2.txt|2|3|200.000000|120.000000|130.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,120.0,130.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F080_R2.txt|2|3|200.000000|130.000000|140.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,130.0,140.0,test,calibration,
C4|B4_GMe_F080_R2.txt|2|3|200.000000|135.000000|145.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,135.0,145.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F080_R2.txt|2|3|200.000000|140.000000|150.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,140.0,150.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F080_R2.txt|2|3|200.000000|150.000000|160.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,150.0,160.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F080_R2.txt|2|3|200.000000|155.000000|165.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,155.0,165.0,test,calibration,
C4|B4_GMe_F080_R2.txt|2|3|200.000000|160.000000|170.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,160.0,170.0,test,excluded,calibration_file_budget_subsample
C4|B4_GMe_F080_R2.txt|2|3|200.000000|70.000000|80.000000,4,B4_GMe_F080_R2.txt,2,3,200.0,70.0,80.00000000000001,test,excluded,calibration_file_budget_subsample
