nominal_budget,replicate,seed,sample_index,filename,fold,gas_id,gas,concentration_ppm
160,2,2026072502,264,B5_GMe_F040_R1.txt,4,3,Methane,100.0
160,2,2026072502,265,B5_GEa_F100_R1.txt,0,0,Ethanol,125.0
160,2,2026072502,266,B5_GEa_F010_R1.txt,2,0,Ethanol,12.5
160,2,2026072502,269,B5_GEa_F050_R2.txt,4,0,Ethanol,62.5
160,2,2026072502,272,B5_GEy_F020_R1.txt,3,2,Ethylene,25.0
160,2,2026072502,276,B5_GMe_F090_R1.txt,4,3,Methane,225.0
160,2,2026072502,278,B5_GCO_F020_R2.txt,3,1,CO,50.0
160,2,2026072502,280,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,2,2026072502,281,B5_GMe_F090_R1.txt,4,3,Methane,225.0
160,2,2026072502,284,B5_GCO_F040_R2.txt,0,1,CO,100.0
160,2,2026072502,285,B5_GEy_F040_R2.txt,4,2,Ethylene,50.0
160,2,2026072502,287,B5_GMe_F100_R1.txt,0,3,Methane,250.0
160,2,2026072502,289,B5_GCO_F090_R2.txt,2,1,CO,225.0
160,2,2026072502,293,B5_GEy_F050_R2.txt,2,2,Ethylene,62.5
160,2,2026072502,294,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,2,2026072502,297,B5_GEy_F020_R2.txt,2,2,Ethylene,25.0
160,2,2026072502,298,B5_GEy_F030_R2.txt,1,2,Ethylene,37.5
160,2,2026072502,300,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,2,2026072502,303,B5_GEa_F060_R1.txt,4,0,Ethanol,75.0
160,2,2026072502,306,B5_GCO_F010_R1.txt,0,1,CO,25.0
160,2,2026072502,308,B5_GEa_F010_R1.txt,2,0,Ethanol,12.5
160,2,2026072502,309,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,2,2026072502,310,B5_GMe_F010_R1.txt,4,3,Methane,25.0
160,2,2026072502,311,B5_GEy_F020_R1.txt,3,2,Ethylene,25.0
160,2,2026072502,312,B5_GEy_F020_R2.txt,2,2,Ethylene,25.0
160,2,2026072502,313,B5_GCO_F070_R2.txt,1,1,CO,175.0
160,2,2026072502,314,B5_GEy_F030_R2.txt,1,2,Ethylene,37.5
160,2,2026072502,319,B5_GMe_F080_R1.txt,3,3,Methane,200.0
160,3,2026072503,2,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,3,2026072503,4,B5_GEa_F070_R1.txt,0,0,Ethanol,87.5
160,3,2026072503,5,B5_GEy_F060_R2.txt,3,2,Ethylene,75.0
160,3,2026072503,8,B5_GEy_F010_R2.txt,0,2,Ethylene,12.5
160,3,2026072503,10,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,3,2026072503,16,B5_GEa_F050_R2.txt,4,0,Ethanol,62.5
160,3,2026072503,18,B5_GMe_F080_R1.txt,0,3,Methane,200.0
160,3,2026072503,22,B5_GCO_F030_R2.txt,0,1,CO,75.0
160,3,2026072503,23,B5_GCO_F050_R2.txt,0,1,CO,125.0
160,3,2026072503,27,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,3,2026072503,29,B5_GCO_F040_R1.txt,4,1,CO,100.0
160,3,2026072503,30,B5_GMe_F010_R2.txt,2,3,Methane,25.0
160,3,2026072503,34,B5_GEy_F040_R1.txt,4,2,Ethylene,50.0
160,3,2026072503,35,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,3,2026072503,41,B5_GCO_F040_R2.txt,1,1,CO,100.0
160,3,2026072503,44,B5_GEa_F020_R2.txt,2,0,Ethanol,25.0
160,3,2026072503,46,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,3,2026072503,47,B5_GMe_F060_R2.txt,3,3,Methane,150.0
160,3,2026072503,48,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,3,2026072503,49,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,3,2026072503,55,B5_GEa_F080_R1.txt,2,0,Ethanol,100.0
160,3,2026072503,56,B5_GEa_F040_R1.txt,3,0,Ethanol,50.0
160,3,2026072503,57,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,3,2026072503,58,B5_GEy_F050_R1.txt,0,2,Ethylene,62.5
160,3,2026072503,61,B5_GEy_F030_R1.txt,3,2,Ethylene,37.5
160,3,2026072503,63,B5_GMe_F070_R1.txt,2,3,Methane,175.0
160,3,2026072503,64,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,3,2026072503,70,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,3,2026072503,72,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,3,2026072503,73,B5_GCO_F060_R1.txt,2,1,CO,150.0
160,3,2026072503,75,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,3,2026072503,76,B5_GCO_F040_R1.txt,4,1,CO,100.0
160,3,2026072503,77,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,3,2026072503,78,B5_GEy_F070_R2.txt,1,2,Ethylene,87.5
160,3,2026072503,80,B5_GCO_F020_R1.txt,1,1,CO,50.0
160,3,2026072503,81,B5_GCO_F100_R1.txt,2,1,CO,250.0
160,3,2026072503,83,B5_GMe_F010_R2.txt,2,3,Methane,25.0
160,3,2026072503,85,B5_GEa_F040_R1.txt,3,0,Ethanol,50.0
160,3,2026072503,87,B5_GMe_F030_R2.txt,2,3,Methane,75.0
160,3,2026072503,88,B5_GEy_F100_R1.txt,0,2,Ethylene,125.0
160,3,2026072503,90,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,3,2026072503,91,B5_GEa_F090_R1.txt,1,0,Ethanol,112.5
160,3,2026072503,97,B5_GMe_F100_R1.txt,1,3,Methane,250.0
160,3,2026072503,101,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,3,2026072503,102,B5_GMe_F040_R2.txt,4,3,Methane,100.0
160,3,2026072503,104,B5_GCO_F040_R2.txt,1,1,CO,100.0
160,3,2026072503,105,B5_GMe_F080_R1.txt,0,3,Methane,200.0
160,3,2026072503,106,B5_GCO_F080_R1.txt,0,1,CO,200.0
160,3,2026072503,107,B5_GCO_F050_R2.txt,0,1,CO,125.0
160,3,2026072503,109,B5_GEa_F020_R2.txt,2,0,Ethanol,25.0
160,3,2026072503,112,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,3,2026072503,113,B5_GEa_F090_R1.txt,1,0,Ethanol,112.5
160,3,2026072503,115,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,3,2026072503,116,B5_GCO_F100_R1.txt,2,1,CO,250.0
160,3,2026072503,117,B5_GMe_F060_R2.txt,3,3,Methane,150.0
160,3,2026072503,118,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,3,2026072503,119,B5_GMe_F040_R2.txt,4,3,Methane,100.0
160,3,2026072503,120,B5_GMe_F020_R2.txt,4,3,Methane,50.0
160,3,2026072503,122,B5_GEy_F100_R1.txt,0,2,Ethylene,125.0
160,3,2026072503,125,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,3,2026072503,127,B5_GMe_F100_R1.txt,1,3,Methane,250.0
160,3,2026072503,129,B5_GEa_F060_R2.txt,4,0,Ethanol,75.0
160,3,2026072503,130,B5_GMe_F010_R2.txt,2,3,Methane,25.0
160,3,2026072503,132,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,3,2026072503,134,B5_GCO_F020_R1.txt,1,1,CO,50.0
160,3,2026072503,136,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,3,2026072503,137,B5_GCO_F030_R2.txt,0,1,CO,75.0
160,3,2026072503,138,B5_GCO_F040_R1.txt,4,1,CO,100.0
160,3,2026072503,140,B5_GCO_F070_R2.txt,3,1,CO,175.0
160,3,2026072503,143,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,3,2026072503,145,B5_GEa_F010_R1.txt,4,0,Ethanol,12.5
160,3,2026072503,147,B5_GMe_F040_R2.txt,4,3,Methane,100.0
160,3,2026072503,148,B5_GEy_F050_R1.txt,0,2,Ethylene,62.5
160,3,2026072503,149,B5_GEa_F020_R2.txt,2,0,Ethanol,25.0
160,3,2026072503,152,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,3,2026072503,153,B5_GCO_F100_R1.txt,2,1,CO,250.0
160,3,2026072503,154,B5_GEy_F080_R2.txt,4,2,Ethylene,100.0
160,3,2026072503,155,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,3,2026072503,159,B5_GEy_F060_R2.txt,3,2,Ethylene,75.0
160,3,2026072503,165,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,3,2026072503,166,B5_GEy_F080_R2.txt,4,2,Ethylene,100.0
160,3,2026072503,169,B5_GMe_F020_R2.txt,4,3,Methane,50.0
160,3,2026072503,170,B5_GEa_F060_R2.txt,4,0,Ethanol,75.0
160,3,2026072503,175,B5_GEy_F030_R1.txt,3,2,Ethylene,37.5
160,3,2026072503,179,B5_GEa_F060_R2.txt,4,0,Ethanol,75.0
160,3,2026072503,180,B5_GCO_F070_R2.txt,3,1,CO,175.0
160,3,2026072503,181,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,3,2026072503,182,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,3,2026072503,183,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,3,2026072503,184,B5_GEy_F040_R1.txt,4,2,Ethylene,50.0
160,3,2026072503,188,B5_GCO_F040_R1.txt,4,1,CO,100.0
160,3,2026072503,190,B5_GEy_F070_R2.txt,1,2,Ethylene,87.5
160,3,2026072503,192,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,3,2026072503,193,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,3,2026072503,194,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,3,2026072503,195,B5_GCO_F050_R2.txt,0,1,CO,125.0
160,3,2026072503,196,B5_GCO_F010_R1.txt,2,1,CO,25.0
160,3,2026072503,197,B5_GCO_F100_R1.txt,2,1,CO,250.0
160,3,2026072503,203,B5_GEy_F040_R1.txt,4,2,Ethylene,50.0
160,3,2026072503,204,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,3,2026072503,206,B5_GCO_F020_R1.txt,1,1,CO,50.0
160,3,2026072503,207,B5_GEy_F010_R2.txt,0,2,Ethylene,12.5
160,3,2026072503,212,B5_GCO_F060_R1.txt,2,1,CO,150.0
160,3,2026072503,213,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,3,2026072503,215,B5_GEa_F100_R2.txt,3,0,Ethanol,125.0
160,3,2026072503,216,B5_GMe_F060_R2.txt,3,3,Methane,150.0
160,3,2026072503,217,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,3,2026072503,221,B5_GEy_F010_R2.txt,0,2,Ethylene,12.5
160,3,2026072503,224,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,3,2026072503,226,B5_GEa_F060_R2.txt,4,0,Ethanol,75.0
160,3,2026072503,227,B5_GMe_F020_R2.txt,4,3,Methane,50.0
160,3,2026072503,228,B5_GCO_F040_R1.txt,4,1,CO,100.0
160,3,2026072503,229,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,3,2026072503,230,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,3,2026072503,231,B5_GEy_F080_R2.txt,4,2,Ethylene,100.0
160,3,2026072503,232,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,3,2026072503,233,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,3,2026072503,234,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,3,2026072503,235,B5_GEa_F090_R1.txt,1,0,Ethanol,112.5
160,3,2026072503,238,B5_GCO_F080_R1.txt,0,1,CO,200.0
160,3,2026072503,242,B5_GCO_F020_R1.txt,1,1,CO,50.0
160,3,2026072503,244,B5_GEa_F050_R2.txt,4,0,Ethanol,62.5
160,3,2026072503,245,B5_GCO_F080_R1.txt,0,1,CO,200.0
160,3,2026072503,247,B5_GEy_F070_R2.txt,1,2,Ethylene,87.5
160,3,2026072503,249,B5_GEa_F070_R1.txt,0,0,Ethanol,87.5
160,3,2026072503,253,B5_GEa_F100_R2.txt,3,0,Ethanol,125.0
160,3,2026072503,255,B5_GEy_F050_R1.txt,0,2,Ethylene,62.5
160,3,2026072503,261,B5_GEy_F030_R1.txt,3,2,Ethylene,37.5
160,3,2026072503,262,B5_GMe_F070_R1.txt,2,3,Methane,175.0
160,3,2026072503,263,B5_GEa_F010_R1.txt,4,0,Ethanol,12.5
160,3,2026072503,266,B5_GEa_F010_R1.txt,4,0,Ethanol,12.5
160,3,2026072503,269,B5_GEa_F050_R2.txt,4,0,Ethanol,62.5
160,3,2026072503,271,B5_GEa_F100_R2.txt,3,0,Ethanol,125.0
160,3,2026072503,273,B5_GEa_F070_R1.txt,0,0,Ethanol,87.5
160,3,2026072503,274,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,3,2026072503,277,B5_GEy_F060_R2.txt,3,2,Ethylene,75.0
160,3,2026072503,279,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,3,2026072503,280,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,3,2026072503,282,B5_GMe_F040_R2.txt,4,3,Methane,100.0
160,3,2026072503,283,B5_GEy_F060_R2.txt,3,2,Ethylene,75.0
160,3,2026072503,284,B5_GCO_F040_R2.txt,1,1,CO,100.0
160,3,2026072503,286,B5_GEy_F050_R1.txt,0,2,Ethylene,62.5
160,3,2026072503,287,B5_GMe_F100_R1.txt,1,3,Methane,250.0
160,3,2026072503,291,B5_GCO_F050_R2.txt,0,1,CO,125.0
160,3,2026072503,292,B5_GEy_F030_R1.txt,3,2,Ethylene,37.5
160,3,2026072503,294,B5_GCO_F060_R1.txt,2,1,CO,150.0
160,3,2026072503,296,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,3,2026072503,297,B5_GEy_F020_R2.txt,0,2,Ethylene,25.0
160,3,2026072503,300,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,3,2026072503,302,B5_GEy_F070_R2.txt,1,2,Ethylene,87.5
160,3,2026072503,305,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,3,2026072503,306,B5_GCO_F010_R1.txt,2,1,CO,25.0
160,3,2026072503,307,B5_GEa_F070_R1.txt,0,0,Ethanol,87.5
160,3,2026072503,308,B5_GEa_F010_R1.txt,4,0,Ethanol,12.5
160,3,2026072503,309,B5_GCO_F060_R1.txt,2,1,CO,150.0
160,3,2026072503,312,B5_GEy_F020_R2.txt,0,2,Ethylene,25.0
160,3,2026072503,313,B5_GCO_F070_R2.txt,3,1,CO,175.0
160,3,2026072503,317,B5_GEa_F100_R2.txt,3,0,Ethanol,125.0
160,3,2026072503,318,B5_GEa_F060_R2.txt,4,0,Ethanol,75.0
160,3,2026072503,319,B5_GMe_F080_R1.txt,0,3,Methane,200.0
160,4,2026072504,2,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,4,2026072504,4,B5_GEa_F070_R1.txt,3,0,Ethanol,87.5
160,4,2026072504,8,B5_GEy_F010_R2.txt,0,2,Ethylene,12.5
160,4,2026072504,10,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,4,2026072504,16,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,4,2026072504,18,B5_GMe_F080_R1.txt,2,3,Methane,200.0
160,4,2026072504,19,B5_GCO_F060_R2.txt,2,1,CO,150.0
160,4,2026072504,22,B5_GCO_F030_R2.txt,3,1,CO,75.0
160,4,2026072504,24,B5_GEy_F060_R1.txt,4,2,Ethylene,75.0
160,4,2026072504,26,B5_GEa_F100_R1.txt,3,0,Ethanol,125.0
160,4,2026072504,27,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,4,2026072504,28,B5_GCO_F070_R1.txt,2,1,CO,175.0
160,4,2026072504,30,B5_GMe_F010_R2.txt,1,3,Methane,25.0
160,4,2026072504,31,B5_GEa_F060_R1.txt,2,0,Ethanol,75.0
160,4,2026072504,32,B5_GCO_F100_R2.txt,3,1,CO,250.0
160,4,2026072504,34,B5_GEy_F040_R1.txt,3,2,Ethylene,50.0
160,4,2026072504,35,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,4,2026072504,36,B5_GCO_F070_R1.txt,2,1,CO,175.0
160,4,2026072504,38,B5_GCO_F050_R1.txt,0,1,CO,125.0
160,4,2026072504,39,B5_GEa_F020_R1.txt,4,0,Ethanol,25.0
160,4,2026072504,41,B5_GCO_F040_R2.txt,4,1,CO,100.0
160,4,2026072504,47,B5_GMe_F060_R2.txt,4,3,Methane,150.0
160,4,2026072504,48,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,4,2026072504,49,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,4,2026072504,50,B5_GEa_F020_R1.txt,4,0,Ethanol,25.0
160,4,2026072504,55,B5_GEa_F080_R1.txt,3,0,Ethanol,100.0
160,4,2026072504,56,B5_GEa_F040_R1.txt,0,0,Ethanol,50.0
160,4,2026072504,57,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,4,2026072504,61,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,4,2026072504,62,B5_GCO_F060_R2.txt,2,1,CO,150.0
160,4,2026072504,63,B5_GMe_F070_R1.txt,0,3,Methane,175.0
160,4,2026072504,64,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,4,2026072504,66,B5_GCO_F100_R2.txt,3,1,CO,250.0
160,4,2026072504,70,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,4,2026072504,72,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,4,2026072504,75,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,4,2026072504,77,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,4,2026072504,79,B5_GEa_F010_R2.txt,0,0,Ethanol,12.5
160,4,2026072504,80,B5_GCO_F020_R1.txt,0,1,CO,50.0
160,4,2026072504,83,B5_GMe_F010_R2.txt,1,3,Methane,25.0
160,4,2026072504,85,B5_GEa_F040_R1.txt,0,0,Ethanol,50.0
160,4,2026072504,86,B5_GCO_F050_R1.txt,0,1,CO,125.0
160,4,2026072504,87,B5_GMe_F030_R2.txt,3,3,Methane,75.0
160,4,2026072504,88,B5_GEy_F100_R1.txt,1,2,Ethylene,125.0
160,4,2026072504,91,B5_GEa_F090_R1.txt,0,0,Ethanol,112.5
160,4,2026072504,95,B5_GEy_F050_R2.txt,1,2,Ethylene,62.5
160,4,2026072504,97,B5_GMe_F100_R1.txt,4,3,Methane,250.0
160,4,2026072504,99,B5_GEy_F060_R1.txt,4,2,Ethylene,75.0
160,4,2026072504,101,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,4,2026072504,102,B5_GMe_F040_R2.txt,2,3,Methane,100.0
160,4,2026072504,104,B5_GCO_F040_R2.txt,4,1,CO,100.0
160,4,2026072504,105,B5_GMe_F080_R1.txt,2,3,Methane,200.0
160,4,2026072504,106,B5_GCO_F080_R1.txt,1,1,CO,200.0
160,4,2026072504,110,B5_GEa_F020_R1.txt,4,0,Ethanol,25.0
160,4,2026072504,111,B5_GCO_F050_R1.txt,0,1,CO,125.0
160,4,2026072504,112,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,4,2026072504,113,B5_GEa_F090_R1.txt,0,0,Ethanol,112.5
160,4,2026072504,115,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,4,2026072504,117,B5_GMe_F060_R2.txt,4,3,Methane,150.0
160,4,2026072504,118,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,4,2026072504,119,B5_GMe_F040_R2.txt,2,3,Methane,100.0
160,4,2026072504,120,B5_GMe_F020_R2.txt,3,3,Methane,50.0
160,4,2026072504,122,B5_GEy_F100_R1.txt,1,2,Ethylene,125.0
160,4,2026072504,123,B5_GCO_F100_R2.txt,3,1,CO,250.0
160,4,2026072504,125,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,4,2026072504,127,B5_GMe_F100_R1.txt,4,3,Methane,250.0
160,4,2026072504,130,B5_GMe_F010_R2.txt,1,3,Methane,25.0
160,4,2026072504,134,B5_GCO_F020_R1.txt,0,1,CO,50.0
160,4,2026072504,135,B5_GEa_F020_R1.txt,4,0,Ethanol,25.0
160,4,2026072504,136,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,4,2026072504,137,B5_GCO_F030_R2.txt,3,1,CO,75.0
160,4,2026072504,140,B5_GCO_F070_R2.txt,4,1,CO,175.0
160,4,2026072504,142,B5_GEa_F010_R2.txt,0,0,Ethanol,12.5
160,4,2026072504,143,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,4,2026072504,146,B5_GCO_F070_R1.txt,2,1,CO,175.0
160,4,2026072504,147,B5_GMe_F040_R2.txt,2,3,Methane,100.0
160,4,2026072504,150,B5_GEy_F070_R1.txt,2,2,Ethylene,87.5
160,4,2026072504,151,B5_GEy_F070_R1.txt,2,2,Ethylene,87.5
160,4,2026072504,152,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,4,2026072504,154,B5_GEy_F080_R2.txt,1,2,Ethylene,100.0
160,4,2026072504,155,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,4,2026072504,156,B5_GEa_F060_R1.txt,2,0,Ethanol,75.0
160,4,2026072504,158,B5_GEa_F100_R1.txt,3,0,Ethanol,125.0
160,4,2026072504,160,B5_GMe_F070_R2.txt,3,3,Methane,175.0
160,4,2026072504,163,B5_GEa_F100_R1.txt,3,0,Ethanol,125.0
160,4,2026072504,165,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,4,2026072504,166,B5_GEy_F080_R2.txt,1,2,Ethylene,100.0
160,4,2026072504,168,B5_GEa_F020_R1.txt,4,0,Ethanol,25.0
160,4,2026072504,169,B5_GMe_F020_R2.txt,3,3,Methane,50.0
160,4,2026072504,175,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,4,2026072504,177,B5_GEy_F050_R2.txt,1,2,Ethylene,62.5
160,4,2026072504,180,B5_GCO_F070_R2.txt,4,1,CO,175.0
160,4,2026072504,181,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,4,2026072504,182,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,4,2026072504,183,B5_GMe_F050_R2.txt,4,3,Methane,125.0
160,4,2026072504,184,B5_GEy_F040_R1.txt,3,2,Ethylene,50.0
160,4,2026072504,185,B5_GEy_F070_R1.txt,2,2,Ethylene,87.5
160,4,2026072504,189,B5_GCO_F060_R2.txt,2,1,CO,150.0
160,4,2026072504,191,B5_GCO_F100_R2.txt,3,1,CO,250.0
160,4,2026072504,192,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,4,2026072504,193,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,4,2026072504,194,B5_GMe_F050_R2.txt,4,3,Methane,125.0
160,4,2026072504,196,B5_GCO_F010_R1.txt,1,1,CO,25.0
160,4,2026072504,200,B5_GCO_F050_R1.txt,0,1,CO,125.0
160,4,2026072504,203,B5_GEy_F040_R1.txt,3,2,Ethylene,50.0
160,4,2026072504,204,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,4,2026072504,206,B5_GCO_F020_R1.txt,0,1,CO,50.0
160,4,2026072504,207,B5_GEy_F010_R2.txt,0,2,Ethylene,12.5
160,4,2026072504,209,B5_GEy_F070_R1.txt,2,2,Ethylene,87.5
160,4,2026072504,213,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,4,2026072504,216,B5_GMe_F060_R2.txt,4,3,Methane,150.0
160,4,2026072504,217,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,4,2026072504,221,B5_GEy_F010_R2.txt,0,2,Ethylene,12.5
160,4,2026072504,222,B5_GEy_F060_R1.txt,4,2,Ethylene,75.0
160,4,2026072504,224,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,4,2026072504,225,B5_GMe_F070_R2.txt,3,3,Methane,175.0
160,4,2026072504,227,B5_GMe_F020_R2.txt,3,3,Methane,50.0
160,4,2026072504,229,B5_GMe_F050_R2.txt,4,3,Methane,125.0
160,4,2026072504,230,B5_GMe_F050_R2.txt,4,3,Methane,125.0
160,4,2026072504,231,B5_GEy_F080_R2.txt,1,2,Ethylene,100.0
160,4,2026072504,232,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,4,2026072504,233,B5_GEa_F030_R2.txt,2,0,Ethanol,37.5
160,4,2026072504,235,B5_GEa_F090_R1.txt,0,0,Ethanol,112.5
160,4,2026072504,238,B5_GCO_F080_R1.txt,1,1,CO,200.0
160,4,2026072504,239,B5_GEy_F060_R1.txt,4,2,Ethylene,75.0
160,4,2026072504,242,B5_GCO_F020_R1.txt,0,1,CO,50.0
160,4,2026072504,243,B5_GEy_F050_R2.txt,1,2,Ethylene,62.5
160,4,2026072504,244,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,4,2026072504,245,B5_GCO_F080_R1.txt,1,1,CO,200.0
160,4,2026072504,248,B5_GMe_F070_R2.txt,3,3,Methane,175.0
160,4,2026072504,249,B5_GEa_F070_R1.txt,3,0,Ethanol,87.5
160,4,2026072504,250,B5_GMe_F070_R2.txt,3,3,Methane,175.0
160,4,2026072504,252,B5_GCO_F070_R1.txt,2,1,CO,175.0
160,4,2026072504,254,B5_GEa_F010_R2.txt,0,0,Ethanol,12.5
160,4,2026072504,257,B5_GEa_F010_R2.txt,0,0,Ethanol,12.5
160,4,2026072504,261,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,4,2026072504,262,B5_GMe_F070_R1.txt,0,3,Methane,175.0
160,4,2026072504,265,B5_GEa_F100_R1.txt,3,0,Ethanol,125.0
160,4,2026072504,269,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,4,2026072504,270,B5_GCO_F060_R2.txt,2,1,CO,150.0
160,4,2026072504,273,B5_GEa_F070_R1.txt,3,0,Ethanol,87.5
160,4,2026072504,274,B5_GMe_F090_R2.txt,1,3,Methane,225.0
160,4,2026072504,275,B5_GMe_F070_R2.txt,3,3,Methane,175.0
160,4,2026072504,280,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,4,2026072504,282,B5_GMe_F040_R2.txt,2,3,Methane,100.0
160,4,2026072504,284,B5_GCO_F040_R2.txt,4,1,CO,100.0
160,4,2026072504,287,B5_GMe_F100_R1.txt,4,3,Methane,250.0
160,4,2026072504,292,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,4,2026072504,293,B5_GEy_F050_R2.txt,1,2,Ethylene,62.5
160,4,2026072504,295,B5_GCO_F070_R1.txt,2,1,CO,175.0
160,4,2026072504,297,B5_GEy_F020_R2.txt,1,2,Ethylene,25.0
160,4,2026072504,299,B5_GMe_F070_R2.txt,3,3,Methane,175.0
160,4,2026072504,300,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,4,2026072504,303,B5_GEa_F060_R1.txt,2,0,Ethanol,75.0
160,4,2026072504,305,B5_GCO_F090_R1.txt,1,1,CO,225.0
160,4,2026072504,306,B5_GCO_F010_R1.txt,1,1,CO,25.0
160,4,2026072504,307,B5_GEa_F070_R1.txt,3,0,Ethanol,87.5
160,4,2026072504,312,B5_GEy_F020_R2.txt,1,2,Ethylene,25.0
160,4,2026072504,313,B5_GCO_F070_R2.txt,4,1,CO,175.0
160,4,2026072504,319,B5_GMe_F080_R1.txt,2,3,Methane,200.0
