experiment,classifier_checkpoint,dataset,sample_index,true_class,pred_class,gas,true_ppm,filename,repeat_id,phase,phase_label_meta,window_start_s,route_correct,pipeline_pred_ppm,oracle_pred_ppm
D_NEW_CKPT_NEW_DATA,NEW,NEW,503,3,3,Methane,150.0,B5_GMe_F060_R2.txt,2,2,late,125.0,1,164.25119682441448,164.25119682441448
D_NEW_CKPT_NEW_DATA,NEW,NEW,504,0,0,Ethanol,37.5,B5_GEa_F030_R1.txt,1,2,late,85.0,1,43.12666381519851,43.12666381519851
D_NEW_CKPT_NEW_DATA,NEW,NEW,505,2,2,Ethylene,37.5,B5_GEy_F030_R1.txt,1,2,late,150.0,1,38.66170947766725,38.66170947766725
D_NEW_CKPT_NEW_DATA,NEW,NEW,506,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,135.0,1,23.012007657406905,23.012007657406905
D_NEW_CKPT_NEW_DATA,NEW,NEW,507,0,0,Ethanol,62.5,B5_GEa_F050_R1.txt,1,2,late,160.0,1,71.11192063500013,71.11192063500013
D_NEW_CKPT_NEW_DATA,NEW,NEW,508,2,2,Ethylene,125.0,B5_GEy_F100_R2.txt,2,2,late,75.0,1,123.44003569314899,123.44003569314899
D_NEW_CKPT_NEW_DATA,NEW,NEW,509,2,2,Ethylene,62.5,B5_GEy_F050_R1.txt,1,2,late,155.0,1,71.56174967787379,71.56174967787379
D_NEW_CKPT_NEW_DATA,NEW,NEW,510,0,0,Ethanol,75.0,B5_GEa_F060_R1.txt,1,2,late,100.0,1,80.18502810825994,80.18502810825994
D_NEW_CKPT_NEW_DATA,NEW,NEW,511,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,120.0,1,64.57340043900538,64.57340043900538
D_NEW_CKPT_NEW_DATA,NEW,NEW,512,0,0,Ethanol,25.0,B5_GEa_F020_R1.txt,1,2,late,130.0,1,36.6882089650488,36.6882089650488
D_NEW_CKPT_NEW_DATA,NEW,NEW,513,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,105.0,1,163.6118895627847,163.6118895627847
D_NEW_CKPT_NEW_DATA,NEW,NEW,514,2,2,Ethylene,125.0,B5_GEy_F100_R2.txt,2,2,late,145.0,1,120.6087221966008,120.6087221966008
D_NEW_CKPT_NEW_DATA,NEW,NEW,515,0,0,Ethanol,87.5,B5_GEa_F070_R1.txt,1,2,late,95.0,1,88.42723147515069,88.42723147515069
D_NEW_CKPT_NEW_DATA,NEW,NEW,516,0,0,Ethanol,87.5,B5_GEa_F070_R1.txt,1,2,late,150.0,1,99.6082313226429,99.6082313226429
D_NEW_CKPT_NEW_DATA,NEW,NEW,517,2,2,Ethylene,37.5,B5_GEy_F030_R1.txt,1,2,late,75.0,1,40.03402150954938,40.03402150954938
D_NEW_CKPT_NEW_DATA,NEW,NEW,518,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,115.0,1,51.69584146283378,51.69584146283378
D_NEW_CKPT_NEW_DATA,NEW,NEW,519,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,115.0,1,97.45980577443616,97.45980577443616
D_NEW_CKPT_NEW_DATA,NEW,NEW,520,2,2,Ethylene,37.5,B5_GEy_F030_R1.txt,1,2,late,155.0,1,48.22930461077781,48.22930461077781
D_NEW_CKPT_NEW_DATA,NEW,NEW,521,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,75.0,1,46.03004788329633,46.03004788329633
D_NEW_CKPT_NEW_DATA,NEW,NEW,522,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,100.0,1,114.03831300296338,114.03831300296338
D_NEW_CKPT_NEW_DATA,NEW,NEW,523,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,110.0,1,63.93057001220737,63.93057001220737
D_NEW_CKPT_NEW_DATA,NEW,NEW,524,2,2,Ethylene,62.5,B5_GEy_F050_R1.txt,1,2,late,70.0,1,63.70266361620124,63.70266361620124
D_NEW_CKPT_NEW_DATA,NEW,NEW,525,1,1,CO,175.0,B5_GCO_F070_R1.txt,1,2,late,90.0,1,175.82113626401733,175.82113626401733
D_NEW_CKPT_NEW_DATA,NEW,NEW,526,1,1,CO,25.0,B5_GCO_F010_R2.txt,2,2,late,110.0,1,25.0,25.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,527,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,155.0,1,46.34265015910286,46.34265015910286
D_NEW_CKPT_NEW_DATA,NEW,NEW,528,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,140.0,1,101.42422731404655,101.42422731404655
D_NEW_CKPT_NEW_DATA,NEW,NEW,529,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,125.0,1,108.92972222396484,108.92972222396484
D_NEW_CKPT_NEW_DATA,NEW,NEW,530,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,85.0,1,54.29705962172051,54.29705962172051
D_NEW_CKPT_NEW_DATA,NEW,NEW,531,1,1,CO,25.0,B5_GCO_F010_R1.txt,1,2,late,110.0,1,25.0,25.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,532,3,3,Methane,175.0,B5_GMe_F070_R2.txt,2,2,late,130.0,1,190.24713514376884,190.24713514376884
D_NEW_CKPT_NEW_DATA,NEW,NEW,533,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,60.0,1,25.629513805107308,25.629513805107308
D_NEW_CKPT_NEW_DATA,NEW,NEW,534,1,1,CO,200.0,B5_GCO_F080_R1.txt,1,2,late,60.0,1,178.59402578468342,178.59402578468342
D_NEW_CKPT_NEW_DATA,NEW,NEW,535,3,3,Methane,150.0,B5_GMe_F060_R2.txt,2,2,late,110.0,1,166.97349851245383,166.97349851245383
D_NEW_CKPT_NEW_DATA,NEW,NEW,536,3,3,Methane,25.0,B5_GMe_F010_R2.txt,2,2,late,145.0,1,25.0,25.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,537,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,115.0,1,151.70646332205087,151.70646332205087
D_NEW_CKPT_NEW_DATA,NEW,NEW,538,1,1,CO,125.0,B5_GCO_F050_R2.txt,2,2,late,160.0,1,133.04459684407,133.04459684407
D_NEW_CKPT_NEW_DATA,NEW,NEW,539,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,125.0,1,124.08800718821502,124.08800718821502
D_NEW_CKPT_NEW_DATA,NEW,NEW,540,1,1,CO,225.0,B5_GCO_F090_R2.txt,2,2,late,60.0,1,236.5286515884732,236.5286515884732
D_NEW_CKPT_NEW_DATA,NEW,NEW,541,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,155.0,1,58.2162724278754,58.2162724278754
D_NEW_CKPT_NEW_DATA,NEW,NEW,542,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,65.0,1,112.6578648506051,112.6578648506051
D_NEW_CKPT_NEW_DATA,NEW,NEW,543,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,70.0,1,148.81332573345532,148.81332573345532
D_NEW_CKPT_NEW_DATA,NEW,NEW,544,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,140.0,1,224.82627589717274,224.82627589717274
D_NEW_CKPT_NEW_DATA,NEW,NEW,545,0,0,Ethanol,25.0,B5_GEa_F020_R1.txt,1,2,late,155.0,1,40.62119016088734,40.62119016088734
D_NEW_CKPT_NEW_DATA,NEW,NEW,546,1,1,CO,75.0,B5_GCO_F030_R2.txt,2,2,late,135.0,1,74.7678022800915,74.7678022800915
D_NEW_CKPT_NEW_DATA,NEW,NEW,547,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,125.0,1,94.3937798193467,94.3937798193467
D_NEW_CKPT_NEW_DATA,NEW,NEW,548,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,125.0,1,144.7140657359622,144.7140657359622
D_NEW_CKPT_NEW_DATA,NEW,NEW,549,1,1,CO,225.0,B5_GCO_F090_R2.txt,2,2,late,155.0,1,230.75476248715955,230.75476248715955
D_NEW_CKPT_NEW_DATA,NEW,NEW,550,3,3,Methane,25.0,B5_GMe_F010_R2.txt,2,2,late,70.0,1,50.816367041027476,50.816367041027476
D_NEW_CKPT_NEW_DATA,NEW,NEW,551,2,2,Ethylene,37.5,B5_GEy_F030_R1.txt,1,2,late,90.0,1,41.530108363290516,41.530108363290516
D_NEW_CKPT_NEW_DATA,NEW,NEW,552,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,120.0,1,55.51489405778813,55.51489405778813
D_NEW_CKPT_NEW_DATA,NEW,NEW,553,1,1,CO,100.0,B5_GCO_F040_R1.txt,1,2,late,70.0,1,96.55051460716508,96.55051460716508
D_NEW_CKPT_NEW_DATA,NEW,NEW,554,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,70.0,1,59.80330396056328,59.80330396056328
D_NEW_CKPT_NEW_DATA,NEW,NEW,555,3,3,Methane,125.0,B5_GMe_F050_R2.txt,2,2,late,125.0,1,141.75315938937436,141.75315938937436
D_NEW_CKPT_NEW_DATA,NEW,NEW,556,3,3,Methane,175.0,B5_GMe_F070_R2.txt,2,2,late,60.0,1,197.76622805892933,197.76622805892933
D_NEW_CKPT_NEW_DATA,NEW,NEW,557,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,95.0,1,250.0,250.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,558,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,80.0,1,105.10161141070756,105.10161141070756
D_NEW_CKPT_NEW_DATA,NEW,NEW,559,0,0,Ethanol,75.0,B5_GEa_F060_R2.txt,2,2,late,75.0,1,60.94656879478998,60.94656879478998
D_NEW_CKPT_NEW_DATA,NEW,NEW,560,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,140.0,1,106.21567238971399,106.21567238971399
D_NEW_CKPT_NEW_DATA,NEW,NEW,561,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,65.0,1,94.83759635558681,94.83759635558681
D_NEW_CKPT_NEW_DATA,NEW,NEW,562,0,0,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,130.0,1,13.936121579258785,13.936121579258785
D_NEW_CKPT_NEW_DATA,NEW,NEW,563,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,105.0,1,109.93676154677934,109.93676154677934
D_NEW_CKPT_NEW_DATA,NEW,NEW,564,3,3,Methane,50.0,B5_GMe_F020_R1.txt,1,2,late,80.0,1,79.88716396974166,79.88716396974166
D_NEW_CKPT_NEW_DATA,NEW,NEW,565,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,65.0,1,57.755258697847275,57.755258697847275
D_NEW_CKPT_NEW_DATA,NEW,NEW,566,1,1,CO,100.0,B5_GCO_F040_R2.txt,2,2,late,85.0,1,95.93384023599569,95.93384023599569
D_NEW_CKPT_NEW_DATA,NEW,NEW,567,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,90.0,1,97.45543848474972,97.45543848474972
D_NEW_CKPT_NEW_DATA,NEW,NEW,568,2,2,Ethylene,125.0,B5_GEy_F100_R2.txt,2,2,late,160.0,1,125.0,125.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,569,1,1,CO,225.0,B5_GCO_F090_R1.txt,1,2,late,105.0,1,250.0,250.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,570,2,2,Ethylene,37.5,B5_GEy_F030_R2.txt,2,2,late,90.0,1,37.05506565331122,37.05506565331122
D_NEW_CKPT_NEW_DATA,NEW,NEW,571,3,3,Methane,225.0,B5_GMe_F090_R1.txt,1,2,late,120.0,1,66.11774928140665,66.11774928140665
D_NEW_CKPT_NEW_DATA,NEW,NEW,572,1,1,CO,75.0,B5_GCO_F030_R2.txt,2,2,late,75.0,1,72.66610611235336,72.66610611235336
D_NEW_CKPT_NEW_DATA,NEW,NEW,573,3,3,Methane,125.0,B5_GMe_F050_R1.txt,1,2,late,70.0,1,135.78363867181233,135.78363867181233
D_NEW_CKPT_NEW_DATA,NEW,NEW,574,0,0,Ethanol,25.0,B5_GEa_F020_R2.txt,2,2,late,85.0,1,28.507590000490595,28.507590000490595
D_NEW_CKPT_NEW_DATA,NEW,NEW,575,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,160.0,1,90.66925768778398,90.66925768778398
D_NEW_CKPT_NEW_DATA,NEW,NEW,576,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,120.0,1,25.132063645982548,25.132063645982548
D_NEW_CKPT_NEW_DATA,NEW,NEW,577,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,85.0,1,59.33862546446378,59.33862546446378
D_NEW_CKPT_NEW_DATA,NEW,NEW,578,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,70.0,1,12.5,12.5
D_NEW_CKPT_NEW_DATA,NEW,NEW,579,0,0,Ethanol,100.0,B5_GEa_F080_R1.txt,1,2,late,150.0,1,100.33500286591133,100.33500286591133
D_NEW_CKPT_NEW_DATA,NEW,NEW,580,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,150.0,1,205.70643447448833,205.70643447448833
D_NEW_CKPT_NEW_DATA,NEW,NEW,581,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,130.0,1,44.87022430063587,44.87022430063587
D_NEW_CKPT_NEW_DATA,NEW,NEW,582,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,90.0,1,27.773193723870428,27.773193723870428
D_NEW_CKPT_NEW_DATA,NEW,NEW,583,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,85.0,1,48.17813864047963,48.17813864047963
D_NEW_CKPT_NEW_DATA,NEW,NEW,584,0,0,Ethanol,112.5,B5_GEa_F090_R1.txt,1,2,late,145.0,1,113.87223050268885,113.87223050268885
D_NEW_CKPT_NEW_DATA,NEW,NEW,585,3,3,Methane,125.0,B5_GMe_F050_R2.txt,2,2,late,80.0,1,143.18950699261208,143.18950699261208
D_NEW_CKPT_NEW_DATA,NEW,NEW,586,0,0,Ethanol,75.0,B5_GEa_F060_R2.txt,2,2,late,130.0,1,70.62687853035428,70.62687853035428
D_NEW_CKPT_NEW_DATA,NEW,NEW,587,1,1,CO,100.0,B5_GCO_F040_R2.txt,2,2,late,130.0,1,110.2454774002044,110.2454774002044
D_NEW_CKPT_NEW_DATA,NEW,NEW,588,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,155.0,1,116.2973368890614,116.2973368890614
D_NEW_CKPT_NEW_DATA,NEW,NEW,589,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,135.0,1,114.88878118004068,114.88878118004068
D_NEW_CKPT_NEW_DATA,NEW,NEW,590,0,0,Ethanol,37.5,B5_GEa_F030_R1.txt,1,2,late,100.0,1,44.9032308942353,44.9032308942353
D_NEW_CKPT_NEW_DATA,NEW,NEW,591,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,135.0,1,12.5,12.5
D_NEW_CKPT_NEW_DATA,NEW,NEW,592,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,130.0,1,250.0,250.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,593,2,2,Ethylene,100.0,B5_GEy_F080_R1.txt,1,2,late,160.0,1,99.73968864783635,99.73968864783635
D_NEW_CKPT_NEW_DATA,NEW,NEW,594,3,3,Methane,100.0,B5_GMe_F040_R1.txt,1,2,late,105.0,1,119.19405056439956,119.19405056439956
D_NEW_CKPT_NEW_DATA,NEW,NEW,595,0,0,Ethanol,100.0,B5_GEa_F080_R1.txt,1,2,late,100.0,1,90.82034143601604,90.82034143601604
D_NEW_CKPT_NEW_DATA,NEW,NEW,596,2,2,Ethylene,50.0,B5_GEy_F040_R1.txt,1,2,late,130.0,1,53.405177114215455,53.405177114215455
D_NEW_CKPT_NEW_DATA,NEW,NEW,597,0,0,Ethanol,62.5,B5_GEa_F050_R1.txt,1,2,late,65.0,1,69.64591497275703,69.64591497275703
D_NEW_CKPT_NEW_DATA,NEW,NEW,598,0,0,Ethanol,87.5,B5_GEa_F070_R1.txt,1,2,late,90.0,1,87.73108186833946,87.73108186833946
D_NEW_CKPT_NEW_DATA,NEW,NEW,599,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,60.0,1,125.0,125.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,600,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,160.0,1,165.44593846362113,165.44593846362113
D_NEW_CKPT_NEW_DATA,NEW,NEW,601,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,100.0,1,124.86831428772736,124.86831428772736
D_NEW_CKPT_NEW_DATA,NEW,NEW,602,3,3,Methane,25.0,B5_GMe_F010_R1.txt,1,2,late,150.0,1,41.697594458009505,41.697594458009505
D_NEW_CKPT_NEW_DATA,NEW,NEW,603,2,2,Ethylene,37.5,B5_GEy_F030_R1.txt,1,2,late,110.0,1,38.974877241461584,38.974877241461584
D_NEW_CKPT_NEW_DATA,NEW,NEW,604,0,0,Ethanol,37.5,B5_GEa_F030_R1.txt,1,2,late,110.0,1,46.09520006697706,46.09520006697706
D_NEW_CKPT_NEW_DATA,NEW,NEW,605,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,100.0,1,49.5316159107502,49.5316159107502
D_NEW_CKPT_NEW_DATA,NEW,NEW,606,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,95.0,1,44.790621786544364,44.790621786544364
D_NEW_CKPT_NEW_DATA,NEW,NEW,607,2,2,Ethylene,100.0,B5_GEy_F080_R1.txt,1,2,late,60.0,1,102.228816517569,102.228816517569
D_NEW_CKPT_NEW_DATA,NEW,NEW,608,3,3,Methane,50.0,B5_GMe_F020_R2.txt,2,2,late,75.0,1,73.80545293196448,73.80545293196448
D_NEW_CKPT_NEW_DATA,NEW,NEW,609,0,0,Ethanol,75.0,B5_GEa_F060_R2.txt,2,2,late,110.0,1,65.98466197663737,65.98466197663737
D_NEW_CKPT_NEW_DATA,NEW,NEW,610,0,0,Ethanol,100.0,B5_GEa_F080_R1.txt,1,2,late,90.0,1,88.58664374466123,88.58664374466123
D_NEW_CKPT_NEW_DATA,NEW,NEW,611,1,1,CO,175.0,B5_GCO_F070_R2.txt,2,2,late,160.0,1,149.30543231649384,149.30543231649384
D_NEW_CKPT_NEW_DATA,NEW,NEW,612,0,0,Ethanol,75.0,B5_GEa_F060_R2.txt,2,2,late,65.0,1,58.360402106720194,58.360402106720194
D_NEW_CKPT_NEW_DATA,NEW,NEW,613,1,1,CO,150.0,B5_GCO_F060_R1.txt,1,2,late,100.0,1,153.90156165229183,153.90156165229183
D_NEW_CKPT_NEW_DATA,NEW,NEW,614,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,125.0,1,69.08897509564133,69.08897509564133
D_NEW_CKPT_NEW_DATA,NEW,NEW,615,1,1,CO,25.0,B5_GCO_F010_R1.txt,1,2,late,125.0,1,25.0,25.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,616,3,3,Methane,225.0,B5_GMe_F090_R1.txt,1,2,late,100.0,1,76.5859971914603,76.5859971914603
D_NEW_CKPT_NEW_DATA,NEW,NEW,617,1,1,CO,100.0,B5_GCO_F040_R2.txt,2,2,late,160.0,1,70.06594002577938,70.06594002577938
D_NEW_CKPT_NEW_DATA,NEW,NEW,618,3,3,Methane,175.0,B5_GMe_F070_R2.txt,2,2,late,125.0,1,177.86821518101576,177.86821518101576
D_NEW_CKPT_NEW_DATA,NEW,NEW,619,2,2,Ethylene,12.5,B5_GEy_F010_R2.txt,2,2,late,100.0,1,12.5,12.5
D_NEW_CKPT_NEW_DATA,NEW,NEW,620,3,3,Methane,50.0,B5_GMe_F020_R2.txt,2,2,late,150.0,1,76.80524408612573,76.80524408612573
D_NEW_CKPT_NEW_DATA,NEW,NEW,621,3,3,Methane,175.0,B5_GMe_F070_R2.txt,2,2,late,85.0,1,153.8444482520062,153.8444482520062
D_NEW_CKPT_NEW_DATA,NEW,NEW,622,2,2,Ethylene,75.0,B5_GEy_F060_R2.txt,2,2,late,115.0,1,77.59148131621336,77.59148131621336
D_NEW_CKPT_NEW_DATA,NEW,NEW,623,1,1,CO,25.0,B5_GCO_F010_R2.txt,2,2,late,155.0,1,25.0,25.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,624,1,1,CO,175.0,B5_GCO_F070_R1.txt,1,2,late,115.0,1,160.45515962037285,160.45515962037285
D_NEW_CKPT_NEW_DATA,NEW,NEW,625,1,1,CO,25.0,B5_GCO_F010_R1.txt,1,2,late,150.0,1,28.5526159246252,28.5526159246252
D_NEW_CKPT_NEW_DATA,NEW,NEW,626,2,2,Ethylene,87.5,B5_GEy_F070_R2.txt,2,2,late,75.0,1,86.82261266073188,86.82261266073188
D_NEW_CKPT_NEW_DATA,NEW,NEW,627,0,0,Ethanol,125.0,B5_GEa_F100_R1.txt,1,2,late,100.0,1,116.57903753026036,116.57903753026036
D_NEW_CKPT_NEW_DATA,NEW,NEW,628,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,145.0,1,66.65411693261828,66.65411693261828
D_NEW_CKPT_NEW_DATA,NEW,NEW,629,1,1,CO,200.0,B5_GCO_F080_R2.txt,2,2,late,140.0,1,231.40102486580068,231.40102486580068
D_NEW_CKPT_NEW_DATA,NEW,NEW,630,3,3,Methane,25.0,B5_GMe_F010_R1.txt,1,2,late,135.0,1,34.9010890474749,34.9010890474749
D_NEW_CKPT_NEW_DATA,NEW,NEW,631,1,1,CO,200.0,B5_GCO_F080_R2.txt,2,2,late,75.0,1,167.18836163056,167.18836163056
D_NEW_CKPT_NEW_DATA,NEW,NEW,632,3,3,Methane,125.0,B5_GMe_F050_R2.txt,2,2,late,85.0,1,131.56915254696924,131.56915254696924
D_NEW_CKPT_NEW_DATA,NEW,NEW,633,1,1,CO,100.0,B5_GCO_F040_R1.txt,1,2,late,95.0,1,88.24376481272762,88.24376481272762
D_NEW_CKPT_NEW_DATA,NEW,NEW,634,3,3,Methane,225.0,B5_GMe_F090_R1.txt,1,2,late,140.0,1,184.04102621289448,184.04102621289448
D_NEW_CKPT_NEW_DATA,NEW,NEW,635,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,60.0,1,52.11013982986366,52.11013982986366
D_NEW_CKPT_NEW_DATA,NEW,NEW,636,2,2,Ethylene,75.0,B5_GEy_F060_R2.txt,2,2,late,75.0,1,72.4489027567601,72.4489027567601
D_NEW_CKPT_NEW_DATA,NEW,NEW,637,0,0,Ethanol,112.5,B5_GEa_F090_R1.txt,1,2,late,75.0,1,103.7587505696573,103.7587505696573
D_NEW_CKPT_NEW_DATA,NEW,NEW,638,1,1,CO,175.0,B5_GCO_F070_R2.txt,2,2,late,70.0,1,185.066711500105,185.066711500105
D_NEW_CKPT_NEW_DATA,NEW,NEW,639,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,125.0,1,50.48913923373343,50.48913923373343
D_NEW_CKPT_NEW_DATA,NEW,NEW,640,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,130.0,1,89.9972773690633,89.9972773690633
D_NEW_CKPT_NEW_DATA,NEW,NEW,641,2,2,Ethylene,87.5,B5_GEy_F070_R2.txt,2,2,late,125.0,1,85.55139714575722,85.55139714575722
D_NEW_CKPT_NEW_DATA,NEW,NEW,642,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,130.0,1,25.0,25.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,643,0,0,Ethanol,112.5,B5_GEa_F090_R1.txt,1,2,late,100.0,1,108.71941761669648,108.71941761669648
D_NEW_CKPT_NEW_DATA,NEW,NEW,644,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,100.0,1,173.98522777279317,173.98522777279317
D_NEW_CKPT_NEW_DATA,NEW,NEW,645,0,0,Ethanol,75.0,B5_GEa_F060_R2.txt,2,2,late,95.0,1,63.44194324178361,63.44194324178361
D_NEW_CKPT_NEW_DATA,NEW,NEW,646,3,3,Methane,50.0,B5_GMe_F020_R2.txt,2,2,late,140.0,1,86.39016603361382,86.39016603361382
D_NEW_CKPT_NEW_DATA,NEW,NEW,647,3,3,Methane,25.0,B5_GMe_F010_R2.txt,2,2,late,110.0,1,25.0,25.0
D_NEW_CKPT_NEW_DATA,NEW,NEW,648,0,1,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,60.0,0,250.0,14.888463769614926
D_NEW_CKPT_NEW_DATA,NEW,NEW,649,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,85.0,1,53.825552270408025,53.825552270408025
D_NEW_CKPT_NEW_DATA,NEW,NEW,650,0,0,Ethanol,75.0,B5_GEa_F060_R2.txt,2,2,late,135.0,1,71.00572644717505,71.00572644717505
D_NEW_CKPT_NEW_DATA,NEW,NEW,651,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,110.0,1,12.5,12.5
D_NEW_CKPT_NEW_DATA,NEW,NEW,652,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,135.0,1,71.4468985550603,71.4468985550603
D_NEW_CKPT_NEW_DATA,NEW,NEW,653,1,1,CO,200.0,B5_GCO_F080_R2.txt,2,2,late,135.0,1,216.7690942713575,216.7690942713575
D_NEW_CKPT_NEW_DATA,NEW,NEW,654,3,3,Methane,125.0,B5_GMe_F050_R1.txt,1,2,late,80.0,1,144.65800082888717,144.65800082888717
D_NEW_CKPT_NEW_DATA,NEW,NEW,655,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,70.0,1,102.8717445002737,102.8717445002737
D_NEW_CKPT_NEW_DATA,NEW,NEW,656,2,2,Ethylene,62.5,B5_GEy_F050_R1.txt,1,2,late,135.0,1,64.72536177470873,64.72536177470873
D_NEW_CKPT_NEW_DATA,NEW,NEW,657,3,3,Methane,125.0,B5_GMe_F050_R1.txt,1,2,late,150.0,1,101.88281372298583,101.88281372298583
D_NEW_CKPT_NEW_DATA,NEW,NEW,658,3,3,Methane,200.0,B5_GMe_F080_R2.txt,2,2,late,75.0,1,182.03708829445685,182.03708829445685
D_NEW_CKPT_NEW_DATA,NEW,NEW,659,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,125.0,1,174.80465762045046,174.80465762045046
D_NEW_CKPT_NEW_DATA,NEW,NEW,660,1,1,CO,200.0,B5_GCO_F080_R1.txt,1,2,late,70.0,1,213.1404276371454,213.1404276371454
D_NEW_CKPT_NEW_DATA,NEW,NEW,661,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,95.0,1,87.92416189543806,87.92416189543806
D_NEW_CKPT_NEW_DATA,NEW,NEW,662,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,155.0,1,185.22492877922528,185.22492877922528
D_NEW_CKPT_NEW_DATA,NEW,NEW,663,0,2,Ethanol,12.5,B5_GEa_F010_R1.txt,1,2,late,160.0,0,125.0,15.71883118974386
D_NEW_CKPT_NEW_DATA,NEW,NEW,664,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,140.0,1,62.98870104961755,62.98870104961755
D_NEW_CKPT_NEW_DATA,NEW,NEW,665,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,100.0,1,52.525276107399634,52.525276107399634
