candidate_id,physical_window_start_s,physical_window_end_s,quality_flag,valid,samples_per_bin_mean,empty_bin_ratio,observed_ratio,short_gap_interpolated_ratio,max_missing_run,client,gas,concentration,duplicate_timestamps,baseline_n_raw_samples,baseline_channel_std_mean
HZ5_MEAN_W10S,130.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W10S,135.0,145.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W10S,140.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W10S,145.0,155.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W10S,150.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W10S,155.0,165.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W10S,160.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,60.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,70.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,80.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,90.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,100.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,110.0,130.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,120.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,130.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,140.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEAN_W20S,150.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,60.0,70.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,65.0,75.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,70.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,75.0,85.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,80.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,85.0,95.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,90.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,95.0,105.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,100.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,105.0,115.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,110.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,115.0,125.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,120.0,130.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,125.0,135.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,130.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,135.0,145.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,140.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,145.0,155.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,150.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,155.0,165.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W10S,160.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,60.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,70.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,80.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,90.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,100.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,110.0,130.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,120.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,130.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,140.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ5_MEDIAN_W20S,150.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,60.0,70.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,65.0,75.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,70.0,80.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,75.0,85.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,80.0,90.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,85.0,95.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,90.0,100.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,95.0,105.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,100.0,110.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,105.0,115.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,110.0,120.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,115.0,125.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,120.0,130.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,125.0,135.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,130.0,140.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,135.0,145.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,140.0,150.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,145.0,155.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,150.0,160.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,155.0,165.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W10S,160.0,170.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,60.0,80.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,70.0,90.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,80.0,100.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,90.0,110.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,100.0,120.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,110.0,130.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,120.0,140.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,130.0,150.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,140.0,160.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEAN_W20S,150.0,170.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,60.0,70.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,65.0,75.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,70.0,80.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,75.0,85.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,80.0,90.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,85.0,95.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,90.0,100.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,95.0,105.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,100.0,110.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,105.0,115.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,110.0,120.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,115.0,125.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,120.0,130.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,125.0,135.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,130.0,140.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,135.0,145.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,140.0,150.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,145.0,155.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,150.0,160.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,155.0,165.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W10S,160.0,170.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,60.0,80.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,70.0,90.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,80.0,100.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,90.0,110.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,100.0,120.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,110.0,130.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,120.0,140.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,130.0,150.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,140.0,160.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ10_MEDIAN_W20S,150.0,170.0,valid,True,10.0,0.0,1.0,0.0,0,C5,ethanol,100.0,202,3000,0.00010174186390020888
HZ1_MEAN_W10S,60.0,70.0,valid,True,97.5,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,65.0,75.0,valid,True,97.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,70.0,80.0,valid,True,97.2,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,75.0,85.0,valid,True,97.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,80.0,90.0,valid,True,97.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,85.0,95.0,valid,True,96.9,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,90.0,100.0,valid,True,97.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,95.0,105.0,valid,True,97.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,100.0,110.0,valid,True,96.4,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,105.0,115.0,valid,True,96.4,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,110.0,120.0,valid,True,96.7,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,115.0,125.0,valid,True,97.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,120.0,130.0,valid,True,96.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,125.0,135.0,valid,True,96.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,130.0,140.0,valid,True,96.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,135.0,145.0,valid,True,96.8,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,140.0,150.0,valid,True,97.6,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,145.0,155.0,valid,True,97.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,150.0,160.0,valid,True,96.8,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,155.0,165.0,valid,True,96.8,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W10S,160.0,170.0,valid,True,96.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,60.0,80.0,valid,True,97.35,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,70.0,90.0,valid,True,97.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,80.0,100.0,valid,True,97.05,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,90.0,110.0,valid,True,96.75,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,100.0,120.0,valid,True,96.55,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,110.0,130.0,valid,True,96.5,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,120.0,140.0,valid,True,96.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,130.0,150.0,valid,True,96.95,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,140.0,160.0,valid,True,97.2,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEAN_W20S,150.0,170.0,valid,True,96.45,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,60.0,70.0,valid,True,97.5,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,65.0,75.0,valid,True,97.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,70.0,80.0,valid,True,97.2,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,75.0,85.0,valid,True,97.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,80.0,90.0,valid,True,97.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,85.0,95.0,valid,True,96.9,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,90.0,100.0,valid,True,97.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,95.0,105.0,valid,True,97.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,100.0,110.0,valid,True,96.4,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,105.0,115.0,valid,True,96.4,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,110.0,120.0,valid,True,96.7,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,115.0,125.0,valid,True,97.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,120.0,130.0,valid,True,96.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,125.0,135.0,valid,True,96.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,130.0,140.0,valid,True,96.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,135.0,145.0,valid,True,96.8,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,140.0,150.0,valid,True,97.6,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,145.0,155.0,valid,True,97.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,150.0,160.0,valid,True,96.8,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,155.0,165.0,valid,True,96.8,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W10S,160.0,170.0,valid,True,96.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,60.0,80.0,valid,True,97.35,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,70.0,90.0,valid,True,97.1,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,80.0,100.0,valid,True,97.05,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,90.0,110.0,valid,True,96.75,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,100.0,120.0,valid,True,96.55,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,110.0,130.0,valid,True,96.5,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,120.0,140.0,valid,True,96.3,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,130.0,150.0,valid,True,96.95,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,140.0,160.0,valid,True,97.2,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ1_MEDIAN_W20S,150.0,170.0,valid,True,96.45,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,60.0,70.0,valid,True,48.75,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,65.0,75.0,valid,True,48.65,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,70.0,80.0,valid,True,48.6,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,75.0,85.0,valid,True,48.55,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,80.0,90.0,valid,True,48.5,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,85.0,95.0,valid,True,48.45,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,90.0,100.0,valid,True,48.55,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,95.0,105.0,valid,True,48.5,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,100.0,110.0,valid,True,48.2,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,105.0,115.0,valid,True,48.2,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,110.0,120.0,valid,True,48.35,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,115.0,125.0,valid,True,48.5,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,120.0,130.0,valid,True,48.15,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,125.0,135.0,valid,True,48.0,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,130.0,140.0,valid,True,48.15,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,135.0,145.0,valid,True,48.4,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
HZ2_MEAN_W10S,140.0,150.0,valid,True,48.8,0.0,1.0,0.0,0,C5,ethanol,112.5,901,2906,0.00012090725915010963
