sample_index,pred_class,h8_ppm,deployment_risk_full,qc_decision,auto_output_ppm,qc_workpoint,selected_profile,filename,repeat_id
610,0,114.95019619062772,0.5020833333333333,accept,114.95019619062772,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
611,3,127.30242599945143,0.17291666666666664,accept,127.30242599945143,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R2.txt,2
612,1,171.98593053484976,0.6104166666666667,accept,171.98593053484976,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
613,2,33.417854657630315,0.7208333333333333,accept,33.417854657630315,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
614,3,144.04721726174222,0.22291666666666665,accept,144.04721726174222,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
615,0,125.0,0.6375000000000001,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
616,1,90.55514298813983,0.55625,accept,90.55514298813983,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
617,1,136.96282478414847,0.65625,accept,136.96282478414847,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
618,0,20.477662565242643,0.4458333333333333,accept,20.477662565242643,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R1.txt,1
619,2,35.62637918255632,0.6895833333333332,accept,35.62637918255632,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
620,0,45.310610357143936,0.5437500000000001,accept,45.310610357143936,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
621,2,125.0,0.6520833333333333,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
622,3,171.89075873687213,0.2041666666666667,accept,171.89075873687213,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
623,1,180.9329961599436,0.8291666666666666,review,,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
624,1,142.00462314494504,0.5666666666666667,accept,142.00462314494504,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
625,1,175.19071474240508,0.5291666666666667,accept,175.19071474240508,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
626,0,125.0,0.39375,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
627,1,119.82046890140276,0.6354166666666666,accept,119.82046890140276,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
628,3,72.01296633551712,0.12083333333333333,accept,72.01296633551712,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R2.txt,2
629,2,81.52955951020698,0.6895833333333333,accept,81.52955951020698,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
630,0,70.43494230458023,0.6,accept,70.43494230458023,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R1.txt,1
631,2,13.291981895677509,0.7937500000000001,accept,13.291981895677509,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R1.txt,1
632,2,114.40472093987606,0.6875,accept,114.40472093987606,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
633,1,25.0,0.8312499999999999,review,,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
634,0,45.03759105369094,0.4895833333333333,accept,45.03759105369094,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
635,3,124.44626521654288,0.1708333333333333,accept,124.44626521654288,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R2.txt,2
636,0,74.01078378770113,0.5041666666666668,accept,74.01078378770113,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R1.txt,1
637,1,178.23775743363328,0.5458333333333333,accept,178.23775743363328,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
638,0,64.41800212578957,0.40625,accept,64.41800212578957,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
639,0,13.015219755000311,0.39166666666666666,accept,13.015219755000311,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
640,3,48.269190767015566,0.22291666666666665,accept,48.269190767015566,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R1.txt,1
641,1,173.27688656319089,0.5270833333333332,accept,173.27688656319089,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
642,2,51.4707244231615,0.6458333333333334,accept,51.4707244231615,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
643,2,25.025309376342506,0.7145833333333332,accept,25.025309376342506,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
644,3,240.11580485736653,0.2854166666666667,accept,240.11580485736653,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
645,1,125.58437957527936,0.7875,accept,125.58437957527936,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
646,1,25.0,0.6416666666666666,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
647,0,12.794519562857811,0.4749999999999999,accept,12.794519562857811,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
648,0,41.55491372189175,0.5270833333333332,accept,41.55491372189175,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
649,1,224.36709749886506,0.7145833333333335,accept,224.36709749886506,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
650,1,46.43449265608078,0.6104166666666666,accept,46.43449265608078,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
651,1,139.30172688522038,0.6437499999999999,accept,139.30172688522038,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R2.txt,2
652,1,125.79397663642676,0.6416666666666666,accept,125.79397663642676,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
653,0,65.0956299137519,0.46875,accept,65.0956299137519,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
654,1,78.97942923539958,0.5187499999999999,accept,78.97942923539958,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
655,3,240.66864266906492,0.27708333333333335,accept,240.66864266906492,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
656,3,171.2177159615224,0.22291666666666665,accept,171.2177159615224,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
657,1,222.54560218839714,0.7437499999999999,accept,222.54560218839714,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
658,0,65.52099744436924,0.46666666666666673,accept,65.52099744436924,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
659,2,26.415232451349965,0.7395833333333334,accept,26.415232451349965,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
660,3,73.97980881509261,0.13125,accept,73.97980881509261,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R2.txt,2
661,0,106.52947842217075,0.59375,accept,106.52947842217075,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
662,0,102.00564180529672,0.3958333333333333,accept,102.00564180529672,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
663,3,34.71470299448947,0.31875000000000003,accept,34.71470299448947,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
664,0,92.81573285721896,0.5541666666666666,accept,92.81573285721896,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
665,2,12.5,0.8416666666666668,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
666,3,171.5562649494591,0.38125000000000003,accept,171.5562649494591,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
667,3,25.0,0.08124999999999999,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
668,2,88.77988604966706,0.6041666666666666,accept,88.77988604966706,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
669,0,62.355334429743024,0.46875,accept,62.355334429743024,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
670,2,112.41545603459062,0.7020833333333334,accept,112.41545603459062,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
671,2,85.23535874937193,0.56875,accept,85.23535874937193,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
672,0,41.94257889546061,0.5083333333333333,accept,41.94257889546061,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R1.txt,1
673,1,223.14967167811892,0.6291666666666665,accept,223.14967167811892,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
674,2,69.90867822331137,0.7208333333333332,accept,69.90867822331137,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
675,2,125.0,0.6833333333333332,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
676,3,240.73401694244183,0.3020833333333333,accept,240.73401694244183,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
677,2,121.16039391467054,0.6020833333333333,accept,121.16039391467054,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
678,0,123.75037069181434,0.5270833333333332,accept,123.75037069181434,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
679,2,86.25413248568192,0.5499999999999999,accept,86.25413248568192,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
680,1,156.330433166426,0.7479166666666668,accept,156.330433166426,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
681,2,51.4246552663387,0.5729166666666666,accept,51.4246552663387,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
682,2,25.76481418351483,0.7625000000000001,accept,25.76481418351483,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
683,1,107.38429724979774,0.65625,accept,107.38429724979774,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
684,1,232.70647946260613,0.8166666666666668,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
685,2,72.61815312293425,0.6416666666666666,accept,72.61815312293425,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
686,0,27.908397857194807,0.6020833333333333,accept,27.908397857194807,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
687,3,65.86143899880872,0.2020833333333333,accept,65.86143899880872,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R2.txt,2
688,2,115.21204332982626,0.5520833333333334,accept,115.21204332982626,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
689,0,115.06479134343944,0.5583333333333333,accept,115.06479134343944,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
690,1,216.2179826796448,0.6604166666666668,accept,216.2179826796448,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R2.txt,2
691,2,69.21747023703401,0.7354166666666666,accept,69.21747023703401,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
692,2,57.78419617794458,0.7208333333333333,accept,57.78419617794458,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
693,1,183.84496883389315,0.525,accept,183.84496883389315,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
694,1,25.0,0.7979166666666666,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
695,1,198.6941530394057,0.6604166666666667,accept,198.6941530394057,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
696,1,105.10733303436338,0.5874999999999999,accept,105.10733303436338,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
697,3,169.8412520425529,0.20833333333333334,accept,169.8412520425529,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
698,1,45.76633594781605,0.6270833333333333,accept,45.76633594781605,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
699,2,100.86925640140231,0.6229166666666667,accept,100.86925640140231,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
700,1,123.12867506861559,0.6541666666666667,accept,123.12867506861559,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
701,1,250.0,0.8416666666666667,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
702,1,163.24903380484048,0.625,accept,163.24903380484048,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R2.txt,2
703,2,77.17124913247353,0.6375000000000001,accept,77.17124913247353,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
704,2,98.14131255885735,0.65625,accept,98.14131255885735,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
705,2,125.0,0.6812499999999999,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
706,3,27.58452373923157,0.13541666666666666,accept,27.58452373923157,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
707,1,56.43832961193421,0.5958333333333333,accept,56.43832961193421,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
708,1,101.22901641116997,0.5874999999999999,accept,101.22901641116997,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
709,2,125.0,0.5604166666666667,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
710,0,65.49017428869527,0.6333333333333333,accept,65.49017428869527,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
711,0,46.742095085555896,0.42083333333333334,accept,46.742095085555896,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
712,2,115.57533068922842,0.6729166666666666,accept,115.57533068922842,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
713,1,250.0,0.8416666666666667,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
714,3,70.56526956945406,0.16874999999999998,accept,70.56526956945406,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R2.txt,2
715,2,16.239733944168393,0.8770833333333333,review,,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
716,0,110.3258311648198,0.3875,accept,110.3258311648198,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
717,2,84.27977251601718,0.7020833333333334,accept,84.27977251601718,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
718,1,72.25664138893572,0.9229166666666666,reject,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
719,1,35.20033896528026,0.5791666666666666,accept,35.20033896528026,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
720,2,113.40615266041533,0.6958333333333333,accept,113.40615266041533,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
721,2,24.42109929221951,0.7229166666666668,accept,24.42109929221951,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
722,2,63.31460022141363,0.7104166666666667,accept,63.31460022141363,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
723,3,44.17630753649321,0.22083333333333333,accept,44.17630753649321,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R1.txt,1
724,3,250.0,0.4041666666666666,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
725,0,108.00376790490718,0.43958333333333327,accept,108.00376790490718,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
726,2,27.48827040857148,0.6729166666666666,accept,27.48827040857148,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
727,0,15.007159147475278,0.6,accept,15.007159147475278,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
728,2,24.50233887019533,0.65,accept,24.50233887019533,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R1.txt,1
729,0,62.77236127966256,0.4916666666666667,accept,62.77236127966256,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
730,1,250.0,0.6687500000000001,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
731,0,12.5,0.3833333333333333,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
732,0,15.348967957857273,0.3875,accept,15.348967957857273,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
733,0,49.71835009218739,0.45625,accept,49.71835009218739,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
734,3,190.95977324242233,0.26458333333333334,accept,190.95977324242233,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
735,3,151.2061964037362,0.21041666666666667,accept,151.2061964037362,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
736,3,227.32080022548277,0.3979166666666667,accept,227.32080022548277,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
737,1,68.58440671376576,0.6354166666666666,accept,68.58440671376576,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
738,3,132.40285960363866,0.37291666666666673,accept,132.40285960363866,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R2.txt,2
739,0,95.31359292309635,0.5520833333333334,accept,95.31359292309635,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
740,3,198.8093652403987,0.1729166666666667,accept,198.8093652403987,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R2.txt,2
741,0,52.516227581888245,0.4354166666666666,accept,52.516227581888245,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
742,3,239.61539411570874,0.28541666666666665,accept,239.61539411570874,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
743,3,59.22708953487469,0.26875,accept,59.22708953487469,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R1.txt,1
744,1,153.19076234446874,0.6749999999999999,accept,153.19076234446874,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R2.txt,2
745,1,216.6564489632093,0.7541666666666668,accept,216.6564489632093,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R2.txt,2
746,2,13.535122525461531,0.61875,accept,13.535122525461531,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R1.txt,1
747,3,105.29759770912129,0.29583333333333334,accept,105.29759770912129,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R1.txt,1
748,0,26.317303062681592,0.5145833333333333,accept,26.317303062681592,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
749,2,125.0,0.6104166666666667,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
750,3,158.2861298174917,0.30416666666666664,accept,158.2861298174917,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R1.txt,1
751,1,169.2206160360745,0.6583333333333333,accept,169.2206160360745,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R2.txt,2
752,3,37.12130680850434,0.3958333333333333,accept,37.12130680850434,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
753,0,106.1354991442421,0.4666666666666666,accept,106.1354991442421,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
754,3,250.0,0.85,review,,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
755,1,109.92762648592256,0.6416666666666666,accept,109.92762648592256,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
756,1,132.66130287293112,0.6645833333333333,accept,132.66130287293112,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
757,1,108.9325202192601,0.54375,accept,108.9325202192601,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
758,2,24.033529220153824,0.7083333333333334,accept,24.033529220153824,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R1.txt,1
759,2,74.99193691958476,0.8479166666666668,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
760,1,182.08235140084525,0.6020833333333333,accept,182.08235140084525,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
761,3,173.84825769737944,0.15833333333333333,accept,173.84825769737944,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
762,2,109.4886608978884,0.7479166666666667,accept,109.4886608978884,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
763,3,250.0,0.22083333333333335,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
764,1,180.64717745603764,0.5416666666666666,accept,180.64717745603764,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
765,3,199.8300859926011,0.4104166666666667,accept,199.8300859926011,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
766,3,56.088507057412315,0.42083333333333334,accept,56.088507057412315,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R1.txt,1
767,0,125.0,0.43124999999999997,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
768,2,88.07585352667536,0.6979166666666666,accept,88.07585352667536,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
769,1,51.54820353714132,0.6520833333333333,accept,51.54820353714132,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
770,1,141.6894288622037,0.7020833333333333,accept,141.6894288622037,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
771,2,113.2180900412628,0.7541666666666665,accept,113.2180900412628,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
772,0,45.52130455589356,0.5041666666666667,accept,45.52130455589356,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
773,2,80.99073570877916,0.6770833333333334,accept,80.99073570877916,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
774,3,209.67347948545353,0.3979166666666667,accept,209.67347948545353,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
775,3,245.36362665171072,0.2854166666666667,accept,245.36362665171072,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
776,0,97.37761835322922,0.5833333333333334,accept,97.37761835322922,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
777,3,152.4995900888625,0.25,accept,152.4995900888625,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
778,1,54.64296540028553,0.65,accept,54.64296540028553,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
779,1,126.1153924808986,0.7416666666666667,accept,126.1153924808986,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
780,1,214.43261849871,0.5875,accept,214.43261849871,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
781,1,27.976442380915685,0.6875,accept,27.976442380915685,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
782,2,60.233828765746836,0.5958333333333333,accept,60.233828765746836,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
783,3,131.61454860982946,0.2833333333333334,accept,131.61454860982946,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
784,0,84.71141049067137,0.4895833333333333,accept,84.71141049067137,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
785,2,77.61169572812145,0.6687500000000001,accept,77.61169572812145,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
786,2,48.9108039163043,0.59375,accept,48.9108039163043,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
787,1,158.5165929431617,0.7395833333333334,accept,158.5165929431617,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R2.txt,2
788,0,17.92337508843336,0.5104166666666666,accept,17.92337508843336,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
789,0,95.4928373001544,0.4416666666666667,accept,95.4928373001544,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
790,0,51.89923309218578,0.48541666666666666,accept,51.89923309218578,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
791,1,135.47060720185326,0.6833333333333332,accept,135.47060720185326,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
792,2,84.87336842505403,0.6291666666666667,accept,84.87336842505403,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
793,1,126.38099830008053,0.49166666666666664,accept,126.38099830008053,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
794,0,97.89538911783313,0.5708333333333333,accept,97.89538911783313,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
795,2,25.464999294969687,0.9,reject,,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
796,2,79.53329882390466,0.6625,accept,79.53329882390466,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
797,0,74.73240220456456,0.5458333333333334,accept,74.73240220456456,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
798,2,115.09179371828941,0.7000000000000001,accept,115.09179371828941,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
799,2,79.9284614351841,0.63125,accept,79.9284614351841,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
800,0,63.24930704133164,0.3833333333333333,accept,63.24930704133164,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
801,1,167.68987465102913,0.5979166666666667,accept,167.68987465102913,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
802,0,88.78205620421802,0.59375,accept,88.78205620421802,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
803,3,177.64264504335245,0.225,accept,177.64264504335245,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
804,2,123.90188996678872,0.5770833333333334,accept,123.90188996678872,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
805,2,49.877464471214864,0.6645833333333334,accept,49.877464471214864,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
806,3,110.10739272888988,0.22083333333333333,accept,110.10739272888988,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R2.txt,2
807,2,58.59811727325108,0.7479166666666667,accept,58.59811727325108,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
808,3,29.6436428243193,0.14583333333333334,accept,29.6436428243193,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
809,3,152.9549218068015,0.24791666666666665,accept,152.9549218068015,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
810,2,26.30898841651893,0.7395833333333334,accept,26.30898841651893,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
811,1,174.01415284040922,0.55625,accept,174.01415284040922,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
812,3,174.03552402320034,0.17708333333333334,accept,174.03552402320034,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
813,0,117.86321804409434,0.5083333333333333,accept,117.86321804409434,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
